sample_id,true_polarity,predicted_polarity,true_intensity,predicted_intensity,prob_negative,prob_neutral,prob_positive
224370$_$3,Negative,Negative,-2.0,-0.856048084021469,0.7432489398481131,0.19486630738064445,0.061884752771242425
224370$_$5,Negative,Neutral,-2.6666667461395264,0.0,0.3004016032871407,0.4698557543155894,0.2297426423972699
224370$_$11,Positive,Negative,0.3333333432674408,-0.3596020123005793,0.5536920360085598,0.3132616038288275,0.13304636016261273
224370$_$15,Negative,Negative,-1.6666666269302368,-1.4684763094473734,0.8627238876182446,0.09594228876412139,0.0413338236176341
224631$_$5,Positive,Positive,0.3333333432674408,0.3648145082752686,0.04737960636065009,0.4234974434258695,0.5291229502134804
226601$_$11,Negative,Negative,-1.3333333730697632,-1.0480592940510942,0.79198232550239,0.1435192845893119,0.06449838990829805
226601$_$18,Negative,Negative,-2.0,-1.2592805065219408,0.837906547898945,0.10828394776560778,0.05380950433544721
226601$_$0,Positive,Neutral,0.3333333432674408,0.0,0.12004226248146488,0.551558047930336,0.32839968958819904
226640$_$9,Neutral,Positive,0.0,1.266059528568572,0.043323225533164936,0.12481752298851925,0.8318592514783157
22689$_$1,Negative,Negative,-2.0,-0.9500094070327911,0.7418079288747302,0.16959348231256555,0.08859858881270437
22689$_$0,Neutral,Neutral,0.0,0.0,0.16135871516503,0.5842568765882005,0.2543844082467696
234046$_$1,Neutral,Neutral,0.0,0.0,0.11866664253278036,0.6556400184798299,0.22569333898738977
236442$_$3,Negative,Neutral,-1.3333333730697632,0.0,0.2730626853097967,0.40527871256300946,0.32165860212719377
23656$_$1,Neutral,Positive,0.0,0.575511983106644,0.04525121858888947,0.33616073857705836,0.6185880428340521
23656$_$0,Positive,Neutral,0.3333333432674408,0.0,0.05502067392161186,0.5025234835714699,0.4424558425069181
23656$_$2,Positive,Positive,1.0,1.0626834610566815,0.03625650172162103,0.18090707266893472,0.7828364256094442
23656$_$7,Negative,Negative,-2.0,-0.37326806132575324,0.49811554560529897,0.3408167743914763,0.16106768000322477
23656$_$9,Negative,Negative,-1.3333333730697632,-0.46156916013981963,0.443655042759134,0.4125317541290706,0.14381320311179543
23656$_$15,Positive,Positive,0.3333333432674408,1.234539568218166,0.023510209513336114,0.12619874101292528,0.8502910494737387
237363$_$10,Neutral,Neutral,0.0,0.0,0.2715360543468688,0.5874002888263986,0.14106365682673258
237363$_$4,Neutral,Neutral,0.0,0.0,0.06538397558901538,0.6213304549523377,0.31328556945864683
238063$_$15,Negative,Negative,-1.3333333730697632,-1.2717583894582642,0.8506067056833199,0.09853154628526213,0.05086174803141807
238063$_$17,Positive,Negative,1.0,-0.36703903753496253,0.5796181532761662,0.2565160219300561,0.16386582479377762
238063$_$16,Negative,Positive,-1.0,1.734802498439851,0.02892550141714987,0.08178426050777068,0.8892902380750795
238063$_$7,Negative,Negative,-0.3333333432674408,-0.597558874702595,0.6917344793718382,0.21891175675541064,0.0893537638727511
24196$_$0,Positive,Neutral,0.3333333432674408,0.0,0.09075054012043007,0.5738451465298433,0.33540431334972653
24196$_$3,Negative,Negative,-0.3333333432674408,-1.3823065681848978,0.8595765229187552,0.09825127862637073,0.04217219845487404
243981$_$10,Negative,Negative,-2.3333332538604736,-1.420432448211493,0.8637191347070351,0.0901126913507441,0.04616817394222064
243981$_$1,Neutral,Positive,0.0,0.4797926737954429,0.05783523971335908,0.33874305682197947,0.6034217034646615
243981$_$4,Negative,Negative,-2.3333332538604736,-1.351439466855038,0.8369421937960485,0.11050609304628461,0.052551713157666914
243981$_$6,Negative,Negative,-2.0,-0.9755500104225536,0.7666133797942285,0.1687361755109134,0.06465044469485798
24504$_$10,Positive,Positive,0.6666666865348816,0.3996541976062235,0.0867860189481162,0.39673620539574,0.5164777756561437
245582$_$11,Negative,Negative,-1.6666666269302368,-1.325731467770915,0.8526825508325369,0.09441014930199235,0.05290729986547085
245582$_$13,Positive,Neutral,0.3333333432674408,0.0,0.14175771900873438,0.6415044820894864,0.21673779890177927
245582$_$16,Positive,Negative,1.0,-1.22776007579228,0.8407163437150229,0.10982334318132785,0.0494603131036492
245582$_$4,Negative,Negative,-1.3333333730697632,-1.2032551455024587,0.8361009119130587,0.10433451303706107,0.059564575049880254
252097$_$12,Negative,Negative,-2.3333332538604736,-1.4861731163133869,0.872678890262917,0.07928572963768032,0.04803538009940277
252097$_$4,Negative,Negative,-1.3333333730697632,-1.5412886128720094,0.8711691808404011,0.07701563655226341,0.05181518260733545
252912$_$13,Negative,Negative,-1.6666666269302368,-1.1440600906722003,0.7987227239820558,0.12735857090373082,0.07391870511421332
257277$_$1,Positive,Positive,0.3333333432674408,0.37669829014417866,0.058533366058153374,0.44698633446374514,0.49448029947810157
257277$_$3,Positive,Neutral,1.0,0.0,0.22733437265714365,0.5640693455614425,0.20859628178141382
257277$_$5,Negative,Neutral,-2.0,0.0,0.28239453194420394,0.573731627488367,0.14387384056742905
257534$_$4,Neutral,Neutral,0.0,0.0,0.1428072286930246,0.6404156260548873,0.2167771452520881
267466$_$24,Positive,Positive,0.6666666865348816,0.3092557477613811,0.1894082470400185,0.3617332956275551,0.4488584573324264
267466$_$44,Negative,Negative,-2.6666667461395264,-0.8782518403359144,0.7216510822922211,0.1962383754233927,0.08211054228438625
267466$_$42,Negative,Negative,-2.3333332538604736,-1.1054592301636512,0.8097161079375133,0.12629705375716183,0.06398683830532505
267466$_$9,Negative,Neutral,-1.0,0.0,0.17093510278963886,0.6579871386388061,0.17107775857155516
267466$_$13,Neutral,Neutral,0.0,0.0,0.3215587176268654,0.47051573166599225,0.20792555070714241
267466$_$38,Neutral,Negative,0.0,-1.104354585449279,0.8092796213892274,0.1383985658270819,0.052321812783690885
267466$_$35,Negative,Negative,-1.0,-0.9938301106365116,0.7785787921297376,0.15744592459846848,0.06397528327179407
267466$_$34,Negative,Negative,-2.3333332538604736,-1.1778596630149525,0.822009559912009,0.12484326698625553,0.05314717310173556
267694$_$14,Negative,Negative,-2.3333332538604736,-1.4898019224161632,0.8719589139774098,0.08581198579066938,0.042229100231920745
267694$_$16,Negative,Negative,-1.0,-0.4254027630478194,0.42728941686684324,0.425604855054239,0.14710572807891775
267694$_$3,Negative,Negative,-0.3333333432674408,-1.2064811572734568,0.8207912690143878,0.12778246484274358,0.05142626614286852
267694$_$5,Neutral,Neutral,0.0,0.0,0.11125716468913817,0.5412343900501678,0.3475084452606941
267694$_$4,Neutral,Neutral,0.0,0.0,0.3248548270170987,0.4368492286166385,0.2382959443662627
267694$_$7,Negative,Negative,-2.0,-1.2717488505745944,0.8436272779494057,0.1077112259944045,0.04866149605618986
267694$_$6,Negative,Negative,-1.6666666269302368,-1.2487619426206789,0.8392183775657075,0.10767298951666862,0.053108632917623855
273207$_$0,Neutral,Neutral,0.0,0.0,0.06299836471055756,0.6504155940385348,0.28658604125090775
273207$_$5,Positive,Positive,0.3333333432674408,0.33786153791193724,0.22309756125530103,0.2817061373642964,0.49519630138040244
273207$_$7,Negative,Negative,-0.3333333432674408,-1.234819257363489,0.8359168359900442,0.10998862593987499,0.054094538070080855
273207$_$9,Negative,Positive,-0.3333333432674408,0.76958868844692,0.05163534478272862,0.2672388100861589,0.6811258451311124
273250$_$20,Negative,Neutral,-0.3333333432674408,0.0,0.2954367067174278,0.4979037750516454,0.20665951823092676
273250$_$3,Negative,Neutral,-0.6666666865348816,0.0,0.23536111960198094,0.5871595440711486,0.17747933632687035
273250$_$7,Negative,Neutral,-0.3333333432674408,0.0,0.07976170214603753,0.5614126352755148,0.35882566257844767
273250$_$11,Negative,Neutral,-1.3333333730697632,0.0,0.1963645841036021,0.5557892920757984,0.24784612382059945
273250$_$12,Negative,Neutral,-2.6666667461395264,0.0,0.14991387377045673,0.6264966547402384,0.22358947148930494
273250$_$16,Negative,Neutral,-2.3333332538604736,0.0,0.18151209567804802,0.556454177996127,0.262033726325825
273250$_$19,Neutral,Neutral,0.0,0.0,0.32680258397320966,0.4402012402725,0.2329961757542903
275267$_$5,Neutral,Neutral,0.0,0.0,0.3641689483603428,0.490593200698956,0.14523785094070127
27v7Blr0vjw$_$0,Negative,Neutral,-0.3333333432674408,0.0,0.14454379173674026,0.5542819231828298,0.3011742850804298
27v7Blr0vjw$_$3,Neutral,Positive,0.0,0.35224699208129157,0.06309894930721058,0.42620411130607533,0.5106969393867141
28006$_$22,Negative,Negative,-2.3333332538604736,-0.8742102556213015,0.7276931325446135,0.1726099034799691,0.09969696397541729
28006$_$0,Negative,Neutral,-2.6666667461395264,0.0,0.2612584647741299,0.5096601829359318,0.2290813522899382
28006$_$5,Negative,Negative,-1.6666666269302368,-0.8454982691417114,0.7218392802155356,0.20082718183998768,0.07733353794447677
28006$_$7,Negative,Negative,-2.3333332538604736,-1.6698046467778254,0.872316126155714,0.08799270502706298,0.039691168817223094
28006$_$13,Negative,Negative,-2.3333332538604736,-0.8810626068739915,0.7479139179300969,0.16071484369184255,0.09137123837806052
28006$_$15,Negative,Negative,-1.6666666269302368,-1.300015722126958,0.8383181794773278,0.11738588848179497,0.044295932040877235
28006$_$17,Negative,Neutral,-2.0,0.0,0.25944228304432554,0.5734912263756595,0.16706649058001485
28006$_$16,Negative,Negative,-1.3333333730697632,-1.2358820986113277,0.8080791680532653,0.13408660647117832,0.05783422547555648
286943$_$5,Negative,Negative,-1.3333333730697632,-0.7959980278880328,0.7461914631916426,0.12823148387683866,0.12557705293151858
29751$_$10,Neutral,Negative,0.0,-0.42823943074676557,0.539774453811605,0.3380137879486569,0.12221175823973793
29751$_$1,Neutral,Neutral,0.0,0.0,0.05960706280425868,0.5340685104347743,0.4063244267609671
29751$_$9,Neutral,Negative,0.0,-0.534403630389875,0.585522007482898,0.32189958318615997,0.09257840933094214
2BuFtglEcaY$_$11,Positive,Positive,2.3333332538604736,1.369725398320773,0.028268334645196538,0.12543359971081214,0.8462980656439912
2BuFtglEcaY$_$6,Positive,Positive,1.0,0.7706094730639574,0.0327038450817103,0.24462909719643638,0.7226670577218532
2ItiGjefTRA$_$3,Neutral,Neutral,0.0,0.0,0.35892113336058123,0.43880774575620235,0.2022711208832164
2ItiGjefTRA$_$4,Negative,Negative,-0.6666666865348816,-0.6135598331125381,0.7160683099054911,0.1903911093631266,0.09354058073138223
2W-U94hXuK0$_$3,Negative,Negative,-3.0,-0.6312025330062996,0.6851513104834461,0.22729496446443237,0.08755372505212154
2W-U94hXuK0$_$4,Negative,Negative,-2.0,-0.6715620061349549,0.7063206484999776,0.20899978882334436,0.08467956267667809
2fbBrB1nJEQ$_$0,Positive,Positive,2.0,0.8269500825781299,0.20067511653318476,0.12601859209416713,0.6733062913726481
2m58ShI1QSI$_$2,Positive,Positive,0.3333333432674408,0.35231984272518874,0.04934457311263475,0.404139718155777,0.5465157087315883
2vsgDSlJ9pU$_$0,Neutral,Positive,0.0,0.328465060097281,0.0480178630411013,0.4432341737519675,0.5087479632069312
2vsgDSlJ9pU$_$13,Positive,Positive,0.6666666865348816,1.07917108936643,0.037875207634546285,0.1598384462327564,0.8022863461326973
2ze94yo2aPo$_$0,Positive,Positive,2.0,1.3555929563958293,0.021419196075238622,0.1111829543425019,0.8673978495822595
2ze94yo2aPo$_$5,Positive,Positive,1.0,0.3077737434184865,0.0559054966096903,0.4343777204256239,0.5097167829646858
35694$_$10,Neutral,Neutral,0.0,0.0,0.22088212648568015,0.5035424627235616,0.2755754107907582
35694$_$17,Negative,Negative,-1.6666666269302368,-0.3441548475259143,0.5580549471792989,0.25742626643141353,0.18451878638928748
3At-BKm9eYk$_$5,Negative,Negative,-0.3333333432674408,-0.21894047334941913,0.4288011693976402,0.16792165057977304,0.4032771800225868
3HyAaqre_Fk$_$2,Positive,Positive,1.0,0.6685996744121309,0.09849908116334527,0.296456277122841,0.6050446417138138
3HyAaqre_Fk$_$6,Positive,Positive,1.3333333730697632,1.358042967478496,0.025213895144115723,0.11015745705564994,0.8646286478002343
3OYY5Tsz_2k$_$7,Neutral,Neutral,0.0,0.0,0.06430745889514894,0.5671281525887233,0.36856438851612777
3REPHw7oLWo$_$13,Positive,Positive,0.3333333432674408,1.2612708268998722,0.027689521133854693,0.12473682059738884,0.8475736582687565
3wHE78v9zr4$_$24,Positive,Positive,1.3333333730697632,1.0174350326399488,0.04761897318486269,0.21849140950668272,0.7338896173084546
3wHE78v9zr4$_$7,Positive,Positive,1.6666666269302368,0.713275030182612,0.03586294635003464,0.2708439647459135,0.693293088904052
3wHE78v9zr4$_$9,Positive,Positive,0.3333333432674408,1.2342828359249562,0.03029958534683624,0.14827965067327584,0.8214207639798878
3wHE78v9zr4$_$12,Positive,Neutral,1.0,0.0,0.1968388030832338,0.4645000044222065,0.33866119249455967
41381$_$7,Neutral,Neutral,0.0,0.0,0.2606986961095583,0.556870935883437,0.18243036800700485
41381$_$8,Positive,Negative,1.0,-0.40380951634516477,0.41603807575236074,0.41073986774177434,0.17322205650586486
424SXFTCFsA$_$3,Positive,Positive,1.3333333730697632,1.2775389707500944,0.026010283335709712,0.14012616076875242,0.8338635558955377
424SXFTCFsA$_$2,Positive,Positive,1.3333333730697632,0.28451620578410125,0.06702022900622147,0.45825546838734654,0.47472430260643206
424SXFTCFsA$_$4,Positive,Positive,2.0,1.286080152967106,0.02392603383776048,0.1309143483667104,0.8451596177955292
46495$_$9,Negative,Negative,-2.0,-1.372090814090394,0.8559184166617033,0.0948189993690025,0.04926258396929422
46615$_$1,Negative,Negative,-1.3333333730697632,-0.7833433339588234,0.6761594593889954,0.2197226172296987,0.10411792338130599
4EDblUpJieU$_$7,Positive,Positive,1.3333333730697632,1.3896258336960177,0.029437174901318794,0.11991794002644454,0.8506448850722366
53609$_$10,Negative,Negative,-2.0,-1.4201694774948905,0.8534322979900081,0.10111346630236523,0.04545423570762683
53609$_$13,Negative,Negative,-2.0,-1.4840595703302424,0.8773468211624199,0.07993081875076023,0.04272236008681984
53609$_$3,Neutral,Negative,0.0,-0.22815905726175822,0.404749333984374,0.3946585240095325,0.20059214200609363
53609$_$7,Negative,Negative,-1.6666666269302368,-1.50073417724867,0.871612818668641,0.08428018996552379,0.044106991365835214
53766$_$4,Positive,Positive,2.3333332538604736,1.3426594415856634,0.02497885127874083,0.11429750098825621,0.8607236477330029
53766$_$9,Positive,Positive,2.0,1.151361439338951,0.03213296774674637,0.13976038055584192,0.8281066516974116
56989$_$12,Negative,Positive,-0.6666666865348816,0.22339066564790405,0.35359154494437517,0.18494058884307418,0.46146786621255065
56989$_$5,Negative,Negative,-2.3333332538604736,-1.5835001309269854,0.8782675037089868,0.0852907068770644,0.03644178941394868
56989$_$9,Positive,Positive,1.0,1.1701539735101925,0.0320947889117266,0.15864431911500615,0.8092608919732673
59673$_$4,Positive,Negative,1.0,-0.4886954293526368,0.5770458950059086,0.27861898804627117,0.14433511694782003
59673$_$6,Negative,Negative,-0.3333333432674408,-0.8651331780315638,0.7048480071253944,0.2217732797204451,0.07337871315416052
5eY4S1F62Z4$_$13,Positive,Negative,0.3333333432674408,-0.07992428763986374,0.394102218517219,0.3896273069600896,0.21627047452269135
5eY4S1F62Z4$_$17,Positive,Neutral,0.3333333432674408,0.0,0.0947693400387761,0.5420152693384857,0.36321539062273817
5fKPJPFqPho$_$2,Positive,Positive,0.6666666865348816,0.29627070124481913,0.046205628683960526,0.4377728147282385,0.5160215565878009
5lrDS7LluCA$_$4,Positive,Positive,1.0,1.4673628168970814,0.05105983794657353,0.10411341118204136,0.844826750871385
