sample_id,true_polarity,predicted_polarity,true_intensity,predicted_intensity,prob_negative,prob_neutral,prob_positive
110565$_$5,Positive,Positive,1.0,1.0341413021087646,0.14036692678928375,0.09864726662635803,0.7609858512878418
111881$_$11,Negative,Negative,-1.0,-0.5280609130859375,0.5792905688285828,0.2816813886165619,0.13902810215950012
111881$_$10,Negative,Negative,-2.0,-0.05888809636235237,0.46786314249038696,0.15522229671478271,0.3769145607948303
111881$_$15,Negative,Negative,-2.0,-0.7576159238815308,0.7590131163597107,0.13400588929653168,0.10698099434375763
111881$_$4,Negative,Negative,-1.3333333730697632,-0.21085360646247864,0.5285946130752563,0.17202076315879822,0.29938459396362305
111881$_$7,Negative,Negative,-2.0,-0.809350848197937,0.7218431234359741,0.17431989312171936,0.1038370132446289
111881$_$6,Positive,Positive,0.3333333432674408,0.37583497166633606,0.09208901226520538,0.3802134394645691,0.5276975631713867
112425$_$10,Positive,Positive,2.3333332538604736,0.4567187428474426,0.15238021314144135,0.2856859266757965,0.5619338750839233
112425$_$1,Positive,Positive,0.6666666865348816,0.2403971403837204,0.08181457966566086,0.5093576312065125,0.4088277816772461
112425$_$7,Positive,Positive,1.3333333730697632,1.7608674764633179,0.03843345865607262,0.05517274886369705,0.906393826007843
112509$_$4,Negative,Negative,-2.0,-1.3584498167037964,0.8884415626525879,0.0773240178823471,0.034234512597322464
116213$_$3,Negative,Neutral,-0.6666666865348816,0.0,0.11721563339233398,0.5356324315071106,0.3471519351005554
121400$_$0,Neutral,Positive,0.0,0.21898409724235535,0.11982959508895874,0.4684980511665344,0.4116724133491516
126872$_$11,Negative,Negative,-2.0,-0.6842005252838135,0.6712881326675415,0.2363424301147461,0.09236948937177658
130366$_$11,Negative,Negative,-1.3333333730697632,-1.552657127380371,0.9077156186103821,0.05633561685681343,0.035948745906353
130366$_$2,Positive,Negative,0.3333333432674408,-0.805243968963623,0.7119702100753784,0.20469138026237488,0.08333838731050491
130366$_$4,Negative,Negative,-0.3333333432674408,-0.23526856303215027,0.5002819299697876,0.2644331753253937,0.23528485000133514
132028$_$7,Positive,Negative,0.3333333432674408,-0.08181117475032806,0.5132397413253784,0.13327209651470184,0.35348814725875854
135623$_$5,Negative,Negative,-2.3333332538604736,-1.3240902423858643,0.8813627362251282,0.059812307357788086,0.05882497876882553
135623$_$8,Negative,Positive,-1.3333333730697632,0.7897465825080872,0.15267524123191833,0.15805216133594513,0.6892725825309753
136196$_$0,Positive,Neutral,0.3333333432674408,0.0,0.0903966873884201,0.6472355127334595,0.26236775517463684
136196$_$9,Negative,Negative,-2.0,-1.7615993022918701,0.9333130121231079,0.03736749291419983,0.02931945025920868
136196$_$8,Negative,Negative,-1.6666666269302368,-1.7224622964859009,0.9335035085678101,0.04069659858942032,0.025799816474318504
167521$_$17,Positive,Negative,1.3333333730697632,-0.3893675208091736,0.5378209352493286,0.21449239552021027,0.2476866990327835
167521$_$16,Positive,Positive,2.0,1.6359494924545288,0.037313442677259445,0.05702059343457222,0.9056659936904907
167521$_$5,Positive,Negative,0.3333333432674408,-0.8441619873046875,0.7310300469398499,0.11332343518733978,0.15564653277397156
190743$_$13,Negative,Negative,-2.0,-0.8608099818229675,0.7563814520835876,0.13246075809001923,0.11115773022174835
190743$_$17,Negative,Negative,-2.0,-1.2595638036727905,0.8732059597969055,0.0838644951581955,0.042929522693157196
190743$_$5,Negative,Negative,-2.0,-1.9495995044708252,0.946127712726593,0.03104136325418949,0.022830944508314133
194299$_$14,Neutral,Positive,0.0,0.4864698350429535,0.07412146031856537,0.316951185464859,0.6089273691177368
194299$_$4,Negative,Negative,-1.0,-1.3219963312149048,0.8743208050727844,0.06341461837291718,0.0622645802795887
194299$_$9,Neutral,Positive,0.0,0.48233047127723694,0.11929185688495636,0.28798985481262207,0.592718243598938
198112$_$12,Positive,Positive,2.0,1.614179253578186,0.06941479444503784,0.06379464268684387,0.8667905926704407
198112$_$0,Positive,Positive,0.3333333432674408,0.37643998861312866,0.07884807884693146,0.40885525941848755,0.512296736240387
198112$_$5,Positive,Positive,1.0,1.0401291847229004,0.16046062111854553,0.12398660182952881,0.715552806854248
198112$_$9,Positive,Negative,2.3333332538604736,-0.7068408727645874,0.6966394186019897,0.07509259879589081,0.22826798260211945
198112$_$8,Positive,Positive,2.0,0.2506776750087738,0.1923098862171173,0.4071635603904724,0.40052658319473267
1HS2HcN2LDo$_$1,Positive,Positive,0.3333333432674408,0.553420901298523,0.1039871945977211,0.2838040292263031,0.6122087836265564
1HS2HcN2LDo$_$9,Positive,Positive,1.3333333730697632,0.7006498575210571,0.07668540626764297,0.24081692099571228,0.6824976205825806
1S6ji_d4OLI$_$9,Positive,Positive,0.6666666865348816,0.26587843894958496,0.12257794290781021,0.4310263693332672,0.4463956952095032
1jogeKX0wGw$_$4,Positive,Positive,1.0,0.8544743657112122,0.044505663216114044,0.14565224945545197,0.8098421096801758
1pl2FVdQWj0$_$2,Positive,Positive,0.6666666865348816,0.5820294618606567,0.13906998932361603,0.21899524331092834,0.6419347524642944
200941$_$10,Negative,Negative,-1.0,-1.8026119470596313,0.9386602640151978,0.03550846874713898,0.02583136036992073
202826$_$10,Negative,Negative,-1.6666666269302368,-0.06901148706674576,0.5013546943664551,0.14220872521400452,0.3564365804195404
202826$_$7,Positive,Positive,1.0,1.2974298000335693,0.08189572393894196,0.09456440061330795,0.8235399127006531
206585$_$3,Neutral,Positive,0.0,0.45758694410324097,0.1677168309688568,0.27661392092704773,0.5556691884994507
208322$_$12,Negative,Positive,-2.3333332538604736,0.9358190298080444,0.13822044432163239,0.145992249250412,0.7157872915267944
208592$_$2,Neutral,Neutral,0.0,0.0,0.11708228290081024,0.6523391604423523,0.23057858645915985
208592$_$9,Negative,Negative,-2.6666667461395264,-1.4761335849761963,0.8774324655532837,0.08341003209352493,0.039157528430223465
209758$_$15,Positive,Positive,1.3333333730697632,0.6399011015892029,0.13842631876468658,0.19543656706809998,0.6661370992660522
209758$_$3,Neutral,Positive,0.0,0.4322897791862488,0.12694786489009857,0.3525826036930084,0.5204695463180542
209758$_$5,Neutral,Positive,0.0,0.2676975429058075,0.13049457967281342,0.4272204339504242,0.4422850012779236
20LfN8ENbhM$_$1,Positive,Positive,2.0,1.2119147777557373,0.03810512274503708,0.07659473270177841,0.8853000402450562
210259$_$11,Negative,Negative,-3.0,-1.7376348972320557,0.93658846616745,0.0374920554459095,0.025919342413544655
210259$_$16,Negative,Negative,-2.3333332538604736,-1.873455286026001,0.9456609487533569,0.033709000796079636,0.02063004858791828
210259$_$0,Neutral,Positive,0.0,0.45842504501342773,0.0694735124707222,0.34798458218574524,0.5825418829917908
210259$_$8,Negative,Negative,-2.3333332538604736,-1.807259202003479,0.9442439079284668,0.03466085344552994,0.021095281466841698
210433$_$0,Neutral,Neutral,0.0,0.0,0.1162649616599083,0.5569766759872437,0.32675832509994507
210433$_$7,Negative,Negative,-2.0,-1.5114009380340576,0.9153544306755066,0.051748715341091156,0.03289686515927315
211875$_$4,Negative,Positive,-1.6666666269302368,0.7834517955780029,0.06306418776512146,0.2346574068069458,0.7022784352302551
211875$_$8,Negative,Negative,-1.3333333730697632,-0.2950555682182312,0.44917982816696167,0.366773784160614,0.18404634296894073
213327$_$6,Negative,Negative,-2.3333332538604736,-0.9809843301773071,0.7778376340866089,0.1327301561832428,0.08943222463130951
213327$_$8,Negative,Negative,-2.0,-0.68486487865448,0.6819276213645935,0.19231855869293213,0.12575379014015198
215318$_$12,Neutral,Negative,0.0,-0.26115068793296814,0.4598042964935303,0.35506802797317505,0.18512769043445587
221137$_$2,Neutral,Neutral,0.0,0.0,0.3020065724849701,0.4607565999031067,0.2372369021177292
221137$_$5,Negative,Negative,-2.0,-1.6651862859725952,0.9285820722579956,0.04168212413787842,0.029735788702964783
221153$_$14,Negative,Negative,-1.6666666269302368,-1.2601232528686523,0.872201144695282,0.08641993999481201,0.041378870606422424
221153$_$16,Negative,Negative,-0.6666666865348816,-0.623335063457489,0.6181207895278931,0.2667655646800995,0.11511363089084625
221153$_$6,Neutral,Neutral,0.0,0.0,0.35968339443206787,0.4970836639404297,0.14323295652866364
221153$_$20,Positive,Neutral,0.3333333432674408,0.0,0.17272421717643738,0.5527387857437134,0.27453702688217163
22373$_$10,Negative,Negative,-2.6666667461395264,-1.6658846139907837,0.9263001680374146,0.042449481785297394,0.03125036880373955
22373$_$1,Neutral,Neutral,0.0,0.0,0.15837423503398895,0.702803909778595,0.13882187008857727
22373$_$2,Negative,Negative,-2.3333332538604736,-1.0176279544830322,0.8041680455207825,0.10037419945001602,0.09545780718326569
22373$_$7,Neutral,Negative,0.0,-0.7935580015182495,0.7266885638237,0.1875191032886505,0.08579235523939133
224263$_$13,Positive,Positive,0.6666666865348816,1.6374582052230835,0.03402181714773178,0.058777112513780594,0.9072011709213257
224263$_$14,Negative,Negative,-2.3333332538604736,-1.749227523803711,0.9345211982727051,0.039536189287900925,0.025942564010620117
224263$_$3,Negative,Negative,-2.3333332538604736,-1.8798139095306396,0.9423418045043945,0.03371753543615341,0.023940708488225937
224370$_$3,Negative,Negative,-2.0,-1.4295377731323242,0.8927723169326782,0.06679821759462357,0.04042952507734299
224370$_$5,Negative,Negative,-2.6666667461395264,-0.19371065497398376,0.46538519859313965,0.2954539954662323,0.23916074633598328
224370$_$11,Positive,Negative,0.3333333432674408,-0.061718832701444626,0.4190053343772888,0.2933294475078583,0.2876651883125305
224370$_$15,Negative,Negative,-1.6666666269302368,-1.7665767669677734,0.9347819089889526,0.03997936099767685,0.025238681584596634
224631$_$5,Positive,Positive,0.3333333432674408,0.5335086584091187,0.0777556449174881,0.3109580874443054,0.6112862825393677
226601$_$11,Negative,Negative,-1.3333333730697632,-1.450189232826233,0.8825041055679321,0.07587549835443497,0.04162042587995529
226601$_$18,Negative,Negative,-2.0,-1.638453722000122,0.9161094427108765,0.045891981571912766,0.037998542189598083
226601$_$0,Positive,Neutral,0.3333333432674408,0.0,0.1481851190328598,0.5543866753578186,0.2974281907081604
226640$_$9,Neutral,Positive,0.0,1.129447102546692,0.10019655525684357,0.10236363112926483,0.7974397540092468
22689$_$1,Negative,Negative,-2.0,-1.3426512479782104,0.8715866208076477,0.06970749795436859,0.05870596319437027
22689$_$0,Neutral,Neutral,0.0,0.0,0.1749294400215149,0.5624675750732422,0.2626030147075653
234046$_$1,Neutral,Neutral,0.0,0.0,0.16941946744918823,0.6445084810256958,0.1860719919204712
236442$_$3,Negative,Negative,-1.3333333730697632,-0.3676176369190216,0.5556338429450989,0.2792399823665619,0.16512620449066162
23656$_$1,Neutral,Positive,0.0,0.6892333030700684,0.07215096056461334,0.28027135133743286,0.6475776433944702
23656$_$0,Positive,Positive,0.3333333432674408,0.329978346824646,0.08638408780097961,0.4468534588813782,0.4667625427246094
23656$_$2,Positive,Positive,1.0,0.9638202786445618,0.07744274288415909,0.20173975825309753,0.7208174467086792
23656$_$7,Negative,Negative,-2.0,-0.41900211572647095,0.6009479761123657,0.24205338954925537,0.1569986343383789
23656$_$9,Negative,Negative,-1.3333333730697632,-0.7459505796432495,0.7180566787719727,0.1897028386592865,0.09224049001932144
23656$_$15,Positive,Positive,0.3333333432674408,1.149852991104126,0.03330481797456741,0.09062354266643524,0.8760716319084167
237363$_$10,Neutral,Negative,0.0,-0.43001827597618103,0.4846108555793762,0.4195649027824402,0.0958242267370224
237363$_$4,Neutral,Neutral,0.0,0.0,0.11690548807382584,0.6504648923873901,0.232629656791687
238063$_$15,Negative,Negative,-1.3333333730697632,-1.7077738046646118,0.9277142286300659,0.0405547097325325,0.031731016933918
238063$_$17,Positive,Negative,1.0,-0.5845913887023926,0.625033438205719,0.143486887216568,0.231479674577713
238063$_$16,Negative,Positive,-1.0,1.4268262386322021,0.0845402404665947,0.07278454303741455,0.8426752090454102
238063$_$7,Negative,Negative,-0.3333333432674408,-0.6878839731216431,0.7298286557197571,0.16533978283405304,0.10483159869909286
24196$_$0,Positive,Neutral,0.3333333432674408,0.0,0.13335789740085602,0.5777712464332581,0.2888708710670471
24196$_$3,Negative,Negative,-0.3333333432674408,-1.6779420375823975,0.933188259601593,0.04231128469109535,0.024500394240021706
243981$_$10,Negative,Negative,-2.3333332538604736,-1.6390966176986694,0.9254339933395386,0.04477391391992569,0.029792124405503273
243981$_$1,Neutral,Positive,0.0,0.4884606897830963,0.12805615365505219,0.2947915196418762,0.5771523714065552
243981$_$4,Negative,Negative,-2.3333332538604736,-1.68962824344635,0.9241410493850708,0.04745485261082649,0.0284041166305542
243981$_$6,Negative,Negative,-2.0,-1.3071969747543335,0.884482204914093,0.07233233749866486,0.043185457587242126
24504$_$10,Positive,Positive,0.6666666865348816,0.41337117552757263,0.1324498951435089,0.3391217589378357,0.528428316116333
245582$_$11,Negative,Negative,-1.6666666269302368,-1.6663048267364502,0.9294872283935547,0.04089321568608284,0.02961963415145874
245582$_$13,Positive,Neutral,0.3333333432674408,0.0,0.3075180649757385,0.5174054503440857,0.17507648468017578
245582$_$16,Positive,Negative,1.0,-1.3904273509979248,0.8985845446586609,0.06501714885234833,0.03639831766486168
245582$_$4,Negative,Negative,-1.3333333730697632,-1.6080878973007202,0.9192627668380737,0.046058133244514465,0.03467909246683121
252097$_$12,Negative,Negative,-2.3333332538604736,-1.6969387531280518,0.93028324842453,0.039891187101602554,0.029825538396835327
252097$_$4,Negative,Negative,-1.3333333730697632,-1.8838703632354736,0.9424638748168945,0.03174826502799988,0.025787929072976112
252912$_$13,Negative,Negative,-1.6666666269302368,-1.6016517877578735,0.9207561612129211,0.04808643460273743,0.03115740418434143
257277$_$1,Positive,Positive,0.3333333432674408,0.5458563566207886,0.09184001386165619,0.3277429938316345,0.5804169774055481
257277$_$3,Positive,Neutral,1.0,0.0,0.22780625522136688,0.5657787322998047,0.20641501247882843
257277$_$5,Negative,Neutral,-2.0,0.0,0.3666733503341675,0.5099660754203796,0.12336049973964691
257534$_$4,Neutral,Neutral,0.0,0.0,0.2999642491340637,0.5576809644699097,0.1423547863960266
267466$_$24,Positive,Positive,0.6666666865348816,0.3198729455471039,0.23103860020637512,0.3112958073616028,0.4576655924320221
267466$_$44,Negative,Negative,-2.6666667461395264,-1.4623136520385742,0.9034082293510437,0.059837400913238525,0.03675438091158867
267466$_$42,Negative,Negative,-2.3333332538604736,-1.522910475730896,0.9085882902145386,0.05429743602871895,0.03711423650383949
267466$_$9,Negative,Neutral,-1.0,0.0,0.3175594210624695,0.5269825458526611,0.155458003282547
267466$_$13,Neutral,Negative,0.0,-0.4402798116207123,0.5135579705238342,0.38284993171691895,0.10359211266040802
267466$_$38,Neutral,Negative,0.0,-1.2355221509933472,0.8684121370315552,0.0888938456773758,0.04269406944513321
267466$_$35,Negative,Negative,-1.0,-1.3894479274749756,0.8961388468742371,0.06630478799343109,0.037556346505880356
267466$_$34,Negative,Negative,-2.3333332538604736,-1.3373568058013916,0.8837563395500183,0.071405790746212,0.04483776539564133
267694$_$14,Negative,Negative,-2.3333332538604736,-1.839490532875061,0.9449593424797058,0.03185036778450012,0.02319030836224556
267694$_$16,Negative,Negative,-1.0,-0.8012940287590027,0.7056231498718262,0.19655804336071014,0.0978187769651413
267694$_$3,Negative,Negative,-0.3333333432674408,-1.3787219524383545,0.8912789225578308,0.06964109092950821,0.039079975336790085
267694$_$5,Neutral,Neutral,0.0,0.0,0.18208052217960358,0.4853416085243225,0.3325779139995575
267694$_$4,Neutral,Negative,0.0,-0.9392011761665344,0.7514988780021667,0.1650853455066681,0.08341570943593979
267694$_$7,Negative,Negative,-2.0,-1.6040836572647095,0.9220141172409058,0.04711226001381874,0.03087356686592102
267694$_$6,Negative,Negative,-1.6666666269302368,-1.734350562095642,0.9346030950546265,0.039075326174497604,0.026321575045585632
273207$_$0,Neutral,Neutral,0.0,0.0,0.09127724915742874,0.6400607824325562,0.2686619162559509
273207$_$5,Positive,Positive,0.3333333432674408,0.28520113229751587,0.3641173541545868,0.1855820268392563,0.4503006339073181
273207$_$7,Negative,Negative,-0.3333333432674408,-1.3840023279190063,0.8938792943954468,0.0692828968167305,0.036837778985500336
273207$_$9,Negative,Positive,-0.3333333432674408,0.6140503883361816,0.13420085608959198,0.2200443297624588,0.6457548141479492
273250$_$20,Negative,Negative,-0.3333333432674408,-0.21897101402282715,0.4078589081764221,0.4112221598625183,0.18091894686222076
273250$_$3,Negative,Neutral,-0.6666666865348816,0.0,0.2897029519081116,0.5641438961029053,0.14615318179130554
273250$_$7,Negative,Positive,-0.3333333432674408,0.22807233035564423,0.12155866622924805,0.4783981442451477,0.40004318952560425
273250$_$11,Negative,Neutral,-1.3333333730697632,0.0,0.27616411447525024,0.4932149350643158,0.23062098026275635
273250$_$12,Negative,Neutral,-2.6666667461395264,0.0,0.20359675586223602,0.5378893613815308,0.2585139274597168
273250$_$16,Negative,Negative,-2.3333332538604736,-0.12425239384174347,0.37844884395599365,0.4060632586479187,0.21548786759376526
273250$_$19,Neutral,Negative,0.0,-0.13042868673801422,0.3956233859062195,0.3294317126274109,0.27494487166404724
275267$_$5,Neutral,Negative,0.0,-0.38106635212898254,0.4606088697910309,0.4237440526485443,0.1156470775604248
27v7Blr0vjw$_$0,Negative,Neutral,-0.3333333432674408,0.0,0.33322006464004517,0.4407467246055603,0.22603318095207214
27v7Blr0vjw$_$3,Neutral,Positive,0.0,0.24873128533363342,0.12200574576854706,0.4229728579521179,0.45502132177352905
28006$_$22,Negative,Negative,-2.3333332538604736,-1.4247831106185913,0.8866840600967407,0.06999403238296509,0.0433218851685524
28006$_$0,Negative,Negative,-2.6666667461395264,-0.804398238658905,0.7025639414787292,0.21502819657325745,0.0824078768491745
28006$_$5,Negative,Negative,-1.6666666269302368,-0.9103893041610718,0.7536957263946533,0.17441599071025848,0.071888267993927
28006$_$7,Negative,Negative,-2.3333332538604736,-1.7625694274902344,0.9238713979721069,0.04681134596467018,0.029317203909158707
28006$_$13,Negative,Negative,-2.3333332538604736,-1.1972819566726685,0.845311164855957,0.08177375793457031,0.07291503250598907
28006$_$15,Negative,Negative,-1.6666666269302368,-1.3660298585891724,0.8917964696884155,0.07287220656871796,0.03533126786351204
28006$_$17,Negative,Neutral,-2.0,0.0,0.3412518799304962,0.48583927750587463,0.17290890216827393
28006$_$16,Negative,Negative,-1.3333333730697632,-1.4107860326766968,0.8701798319816589,0.08338168263435364,0.04643851891160011
286943$_$5,Negative,Negative,-1.3333333730697632,-1.5650678873062134,0.9027807116508484,0.045817259699106216,0.05140203237533569
29751$_$10,Neutral,Negative,0.0,-0.4272165894508362,0.562912106513977,0.319252073764801,0.1178358644247055
29751$_$1,Neutral,Neutral,0.0,0.0,0.09977127611637115,0.5917297601699829,0.30849891901016235
29751$_$9,Neutral,Negative,0.0,-0.6758483648300171,0.6992727518081665,0.22778573632240295,0.07294146716594696
2BuFtglEcaY$_$11,Positive,Positive,2.3333332538604736,0.9013606309890747,0.06811659038066864,0.16196531057357788,0.7699180841445923
2BuFtglEcaY$_$6,Positive,Positive,1.0,0.7414464950561523,0.057195644825696945,0.21138378977775574,0.7314205765724182
2ItiGjefTRA$_$3,Neutral,Negative,0.0,-0.3337326645851135,0.5370948910713196,0.30241870880126953,0.16048642992973328
2ItiGjefTRA$_$4,Negative,Negative,-0.6666666865348816,-0.844887912273407,0.7912145853042603,0.13458815217018127,0.07419731467962265
2W-U94hXuK0$_$3,Negative,Negative,-3.0,-0.7050272226333618,0.7387517094612122,0.17701497673988342,0.08423326909542084
2W-U94hXuK0$_$4,Negative,Negative,-2.0,-0.7159406542778015,0.7307912111282349,0.1814163327217102,0.08779244124889374
2fbBrB1nJEQ$_$0,Positive,Positive,2.0,0.8080654144287109,0.19908586144447327,0.15236982703208923,0.6485443115234375
2m58ShI1QSI$_$2,Positive,Positive,0.3333333432674408,0.39629065990448,0.09009270370006561,0.37058621644973755,0.5393210649490356
2vsgDSlJ9pU$_$0,Neutral,Positive,0.0,0.2627757489681244,0.08534377813339233,0.4718523919582367,0.4428038001060486
2vsgDSlJ9pU$_$13,Positive,Positive,0.6666666865348816,0.724075436592102,0.09691096842288971,0.1813698709011078,0.7217191457748413
2ze94yo2aPo$_$0,Positive,Positive,2.0,1.1137758493423462,0.03160874918103218,0.09780436009168625,0.8705868721008301
2ze94yo2aPo$_$5,Positive,Positive,1.0,0.3130294680595398,0.09185375273227692,0.44558587670326233,0.46256035566329956
35694$_$10,Neutral,Neutral,0.0,0.0,0.2543841600418091,0.505129337310791,0.2404865324497223
35694$_$17,Negative,Negative,-1.6666666269302368,-0.5828844308853149,0.673743486404419,0.1885533332824707,0.13770316541194916
3At-BKm9eYk$_$5,Negative,Negative,-0.3333333432674408,-0.02070336602628231,0.5234509706497192,0.11037025600671768,0.36617881059646606
3HyAaqre_Fk$_$2,Positive,Positive,1.0,0.5329424142837524,0.14710840582847595,0.2528902590274811,0.6000012755393982
3HyAaqre_Fk$_$6,Positive,Positive,1.3333333730697632,1.1991331577301025,0.039382629096508026,0.09276807308197021,0.8678493499755859
3OYY5Tsz_2k$_$7,Neutral,Neutral,0.0,0.0,0.10082791745662689,0.5482017397880554,0.3509703278541565
3REPHw7oLWo$_$13,Positive,Positive,0.3333333432674408,0.9670678973197937,0.05142589658498764,0.12216679006814957,0.8264073133468628
3wHE78v9zr4$_$24,Positive,Positive,1.3333333730697632,0.8077100515365601,0.08214262872934341,0.16542324423789978,0.7524340748786926
3wHE78v9zr4$_$7,Positive,Positive,1.6666666269302368,0.5108175277709961,0.07031599432229996,0.28975072503089905,0.6399332880973816
3wHE78v9zr4$_$9,Positive,Positive,0.3333333432674408,0.8706270456314087,0.07485286146402359,0.17862403392791748,0.7465232014656067
3wHE78v9zr4$_$12,Positive,Negative,1.0,-0.0413043349981308,0.36210566759109497,0.37218809127807617,0.26570621132850647
41381$_$7,Neutral,Neutral,0.0,0.0,0.31211090087890625,0.5313200950622559,0.1565690040588379
41381$_$8,Positive,Negative,1.0,-0.35937267541885376,0.4877951741218567,0.25405147671699524,0.25815337896347046
424SXFTCFsA$_$3,Positive,Positive,1.3333333730697632,1.0573747158050537,0.04289567470550537,0.12288887798786163,0.8342154622077942
424SXFTCFsA$_$2,Positive,Positive,1.3333333730697632,0.3163016438484192,0.1187630146741867,0.40143150091171265,0.47980546951293945
424SXFTCFsA$_$4,Positive,Positive,2.0,1.0475841760635376,0.03773318603634834,0.12734737992286682,0.8349194526672363
46495$_$9,Negative,Negative,-2.0,-1.7704719305038452,0.933221697807312,0.039609748870134354,0.027168605476617813
46615$_$1,Negative,Negative,-1.3333333730697632,-1.3374112844467163,0.8687008619308472,0.08637331426143646,0.04492580145597458
4EDblUpJieU$_$7,Positive,Positive,1.3333333730697632,1.138479232788086,0.0555163249373436,0.10942304134368896,0.8350605964660645
53609$_$10,Negative,Negative,-2.0,-1.6689010858535767,0.9296720623970032,0.043706513941287994,0.02662142738699913
53609$_$13,Negative,Negative,-2.0,-1.6250197887420654,0.9267070889472961,0.043007660657167435,0.030285274609923363
53609$_$3,Neutral,Negative,0.0,-0.7228471040725708,0.7231296300888062,0.17579206824302673,0.1010783463716507
53609$_$7,Negative,Negative,-1.6666666269302368,-1.8685734272003174,0.9446989893913269,0.03190354257822037,0.02339743636548519
53766$_$4,Positive,Positive,2.3333332538604736,1.0821644067764282,0.04485026001930237,0.10908307880163193,0.8460666537284851
53766$_$9,Positive,Positive,2.0,0.7887154817581177,0.06732553243637085,0.1618778258562088,0.7707966566085815
56989$_$12,Negative,Negative,-0.6666666865348816,-0.18796055018901825,0.5820935964584351,0.10561831295490265,0.3122881054878235
56989$_$5,Negative,Negative,-2.3333332538604736,-1.8992137908935547,0.9426881074905396,0.032866839319467545,0.02444509044289589
56989$_$9,Positive,Positive,1.0,1.2174732685089111,0.04128105193376541,0.10143756866455078,0.8572813868522644
59673$_$4,Positive,Negative,1.0,-0.7183429002761841,0.7269353270530701,0.15898258984088898,0.11408203840255737
59673$_$6,Negative,Negative,-0.3333333432674408,-1.0642175674438477,0.8210384249687195,0.13065768778324127,0.04830392822623253
5eY4S1F62Z4$_$13,Positive,Negative,0.3333333432674408,-0.14235153794288635,0.43156465888023376,0.33104076981544495,0.23739460110664368
5eY4S1F62Z4$_$17,Positive,Neutral,0.3333333432674408,0.0,0.18471702933311462,0.4941190183162689,0.32116395235061646
